formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
bae02eea-7572-4fd4-bd93-9f68f45ef2ad,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa II | Subbagian Umum dan Tata Usaha,2,1,9400000,10000000
caf86ca9-e253-4c43-8f8d-45a0c79526c6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan I | Seksi Pelaksanaan Wilayah I,4,1,9400000,10000000
cdb098aa-87de-4ac9-bd7f-9ff243799704,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Pembiayaan Infrastruktur Pekerjaan Umum dan Perumahan | Direktorat Pelaksanaan Pembiayaan Perumahan | Subdirektorat Kemudahan dan Bantuan Pembiayaan Perumahan,1,1,9400000,10000000
d8f84d73-6bd0-4eec-8457-ad875f812867,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera V,38,1,9400000,10000000
df531905-3b64-4643-8559-23518b7e3f5a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Pembinaan Teknis Rumah Swadaya,14,1,9400000,10000000
e420c6ca-994c-46d5-bd0b-98d28e088b79,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Sistem dan Strategi Penyelenggaraan Perumahan | Subdirektorat Kemitraan dan Kelembagaan,8,1,9400000,10000000
e978e29a-3af7-43c7-9910-2c682322f576,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III,14,1,9400000,10000000
f16c69fc-3e4f-4291-aa31-eea83734929c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III | Subbagian Umum dan Tata Usaha,3,1,9400000,10000000
fb9ea100-009b-4125-858e-33a7cadbe007,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa II,28,1,9400000,10000000
fbabc983-b05d-4c50-b001-f9ffc30b0a92,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua II | Seksi Pelaksanaan Wilayah I,7,1,9400000,10000000
8a018692915486670191554929657f3b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku,1,1,9400000,10000000
8a018692915486670191554a5a17039e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku | Seksi Pelaksanaan Wilayah II,1,1,9400000,10000000
8a018692915486670191554afded06e5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku | Seksi Pelaksanaan Wilayah I,1,1,9400000,10000000
8a018692915486670191554b937e0964,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku | Subbagian Umum dan Tata Usaha,1,1,9400000,10000000
8a01869291548667019155510c23183a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara II,1,1,9400000,10000000
8a0186929154866701915557f9631d93,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara I,1,1,9400000,10000000
8a03849f914ed85101914f1233c65888,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua,3,1,9700000,10300000
8a03849f914ed85101914f3da4be2a15,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua Barat,2,1,9700000,10300000
8a0186929154866701915562995e2a91,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua II | Seksi Pelaksanaan Wilayah I,1,1,9400000,10000000
8a018692915486670191556c42be2fc5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua I | Subbagian Umum dan Tata Usaha,1,1,9400000,10000000
8a0186929154866701915570b3ae324f,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua I,1,1,9400000,10000000
8a0384ba915598f4019156408a18162a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III | Subbagian Umum dan Tata Usaha,1,1,9400000,10000000
8a0384ba915598f401915641b0a1176c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III | Seksi Pelaksanaan Wilayah II,1,1,9400000,10000000
8a0384ba915598f4019156447f971b78,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III,1,1,9400000,10000000
8a0384ba915598f40191564c93d22683,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II,1,1,9400000,10000000
8a0384ba915598f40191565034c52b73,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II | Seksi Pelaksanaan Wilayah II,1,1,9400000,10000000
0186e644-593a-4749-9280-32c63786fade,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Utara,5,1,9700000,10300000
09492ebf-d02e-41cf-a1d6-67b254320e73,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kepulauan Riau,5,1,9700000,10300000
1bc547a4-6c1b-4399-bc6b-527b481d60f9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Riau,5,1,9700000,10300000
1f96f407-9226-4574-9d8b-90a717f2eaef,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua,14,1,9700000,10300000
20989a92-c79e-4c42-9106-e872f73bdacb,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Banten,5,1,9700000,10300000
21bdceaa-c7d8-4d9c-bbdf-53901b969189,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Bali,4,1,9700000,10300000
26b0a91f-6b15-4442-90d0-66e5de5f327f,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Lampung,6,1,9700000,10300000
35a9ddaf-d5c5-4403-ba81-c893eda7b990,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Nusa Tenggara Barat,5,1,9700000,10300000
36f19998-ddcc-48dd-b7b9-76b4074713a5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah D.I. Yogyakarta,5,1,9700000,10300000
3a990598-239a-491d-bedc-60e1433815ce,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jawa Timur,7,1,9700000,10300000
3b1a09bb-3714-44d6-beab-bfe1f839b76a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Selatan,7,1,9700000,10300000
42889b31-3915-4e62-934d-67a3775d5603,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Nusa Tenggara Timur,9,1,9700000,10300000
4cb78d8e-d84a-44e3-a916-cfd25ff22427,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Aceh,5,1,9700000,10300000
51d43d73-8a80-4ce8-9e54-e0e1a96b5566,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah DKI Jakarta,2,1,9700000,10300000
56abe165-9170-42fb-aedf-5de63115a287,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Bengkulu,1,1,9700000,10300000
68f4bc2e-7c97-4baa-b0a3-dfd60d6c0dd0,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Tengah,4,1,9700000,10300000
6a3243dc-d7ec-4a67-90aa-4463dbb915f9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Barat,3,1,9700000,10300000
72321bfd-7845-4234-b5c9-57e60287e529,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Selatan,10,1,9700000,10300000
7250391a-2f9b-40b6-8a79-3ff346685731,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Barat,10,1,9700000,10300000
74000e4a-8594-402a-9ad5-fc58f47a949a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jambi,11,1,9700000,10300000
7ad24329-a074-4665-88ef-42bb339e2e1c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Selatan,7,1,9700000,10300000
8e03d57a-198e-45db-8a93-270b6bb11fe2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Timur,3,1,9700000,10300000
a785dd9d-32a6-460b-9bf8-54d93b5628ae,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Utara,4,1,9700000,10300000
af2be057-ad90-42aa-a2e9-93345882ed00,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kepulauan Bangka Belitung,4,1,9700000,10300000
bc488c67-23ac-4e60-8b84-0f06ecc6d057,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Tenggara,3,1,9700000,10300000
bf3c272a-ada8-446f-b716-83b44eef6a59,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Tengah,6,1,9700000,10300000
c0b93eb9-2749-43c0-9b28-628f58ebdd7f,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Maluku Utara,5,1,9700000,10300000
c5ff5ac4-8496-44bd-8132-7657dddae850,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Gorontalo,5,1,9700000,10300000
cab6210f-588f-49f4-816a-cd1b0b5f20c3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jawa Tengah,5,1,9700000,10300000
cf8c666a-ecfa-449b-bafa-c835ffe16b2c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua Barat,14,1,9700000,10300000
e3be1f0d-7d20-49e5-9143-f63ea5d1ecf3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Utara,5,1,9700000,10300000
e9f5f2ae-86bf-40dc-abcb-39506d52fbaa,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Barat,9,1,9700000,10300000
ea5ef4a5-73c7-4e92-a615-db45e125c082,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Maluku,8,1,9700000,10300000
fc9e6963-5ef8-4ba4-995f-2707622bbe8d,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jawa Barat,4,1,9700000,10300000
8a0384ba915598f401915651bc9c2c95,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II | Seksi Pelaksanaan Wilayah I,1,1,9400000,10000000
8a0384ba915598f40191565cd94c3893,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi I | Subbagian Umum dan Tata Usaha,1,1,9400000,10000000
0fad91fd-5b40-4bb2-898f-41605a683313,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Umum dan Komersial | Subdirektorat Wilayah I,1,1,9700000,10300000
13d60331-edfc-47f8-840a-d84efda73239,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Pusat Pengendalian Lumpur Sidoarjo | Bidang Perencanaan,1,1,9700000,10300000
2048c9fd-a69d-4ba5-9327-df4cbf458aeb,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Papua | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,9700000,10300000
7d77cd23-78c9-450f-b4d8-c0e989c08eff,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Pembiayaan Infrastruktur Pekerjaan Umum dan Perumahan | Direktorat Pengembangan Sistem dan Strategi Penyelenggaraan Pembiayaan | Subdirektorat Pengelolaan Pembiayaan Infrastruktur,1,1,9700000,10300000
85f71b3c-d106-400f-9113-f615b14ae556,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Pembinaan Teknis Rumah Swadaya,2,1,9700000,10300000
8b58938b-32f1-49d6-988b-df1a4794a89e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Sistem dan Strategi Penyelenggaraan Perumahan | Subdirektorat Keterpaduan Penyelenggaraan Perumahan,2,1,9700000,10300000
