formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_max,gaji_min
56abe165-9170-42fb-aedf-5de63115a287,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Bengkulu,1,1,10300000,9700000
68f4bc2e-7c97-4baa-b0a3-dfd60d6c0dd0,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Tengah,4,1,10300000,9700000
6a3243dc-d7ec-4a67-90aa-4463dbb915f9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Barat,3,1,10300000,9700000
72321bfd-7845-4234-b5c9-57e60287e529,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Selatan,10,1,10300000,9700000
7250391a-2f9b-40b6-8a79-3ff346685731,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Barat,10,1,10300000,9700000
74000e4a-8594-402a-9ad5-fc58f47a949a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jambi,11,1,10300000,9700000
7ad24329-a074-4665-88ef-42bb339e2e1c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Selatan,7,1,10300000,9700000
8e03d57a-198e-45db-8a93-270b6bb11fe2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Timur,3,1,10300000,9700000
a785dd9d-32a6-460b-9bf8-54d93b5628ae,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Utara,4,1,10300000,9700000
af2be057-ad90-42aa-a2e9-93345882ed00,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kepulauan Bangka Belitung,4,1,10300000,9700000
bc488c67-23ac-4e60-8b84-0f06ecc6d057,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Tenggara,3,1,10300000,9700000
bf3c272a-ada8-446f-b716-83b44eef6a59,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Tengah,6,1,10300000,9700000
c0b93eb9-2749-43c0-9b28-628f58ebdd7f,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Maluku Utara,5,1,10300000,9700000
c5ff5ac4-8496-44bd-8132-7657dddae850,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Gorontalo,5,1,10300000,9700000
cab6210f-588f-49f4-816a-cd1b0b5f20c3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jawa Tengah,5,1,10300000,9700000
cf8c666a-ecfa-449b-bafa-c835ffe16b2c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua Barat,14,1,10300000,9700000
e3be1f0d-7d20-49e5-9143-f63ea5d1ecf3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Utara,5,1,10300000,9700000
e9f5f2ae-86bf-40dc-abcb-39506d52fbaa,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Barat,9,1,10300000,9700000
ea5ef4a5-73c7-4e92-a615-db45e125c082,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Maluku,8,1,10300000,9700000
fc9e6963-5ef8-4ba4-995f-2707622bbe8d,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jawa Barat,4,1,10300000,9700000
8a01869291548667019154f884eb20ab,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Papua Barat | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
8a01869291548667019154ffbbbc2d99,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Sanitasi | Subdirektorat Perencanaan Teknis Sanitasi,1,1,10300000,9700000
8a0186929154866701915511ce8e4627,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Wamena | Seksi Keterpaduan dan Pembangunan Infrastruktur Jalan,1,1,10300000,9700000
02317311-1502-49e7-a56d-b059747df160,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Jalan Bebas Hambatan | Subdirektorat Pengadaan Tanah,1,1,10300000,9700000
0515015e-abf8-42e7-927c-05f30eb7dcfe,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum dan Perumahan Rakyat Wilayah IX Jayapura | Seksi Penyelenggaraan,1,1,10300000,9700000
0eb2e4f9-ebd2-482f-86dc-aa29de955b35,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Sanitasi | Subdirektorat Perencanaan Teknis Sanitasi,2,1,10300000,9700000
0fcf0356-aba3-40b8-b5c8-3aea0309b280,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Kalimantan II Palangkaraya | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
13d60331-edfc-47f8-840a-d84efda73239,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Pusat Pengendalian Lumpur Sidoarjo | Bidang Perencanaan,1,1,10300000,9700000
15b3cfe1-de12-4c61-a2b8-d1b8b0e4837b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Cidanau-Ciujung-Cidurian | BIDANG KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
15cbbfbd-a9ba-48e8-9040-3ba5f9a397ce,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Jawa Tengah | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
18574e5a-ddf1-4d8f-a854-1e0229ac2604,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Talenta | Bidang Pemetaan Karier,1,1,10300000,9700000
1a6da7f4-e982-468b-92cf-da80ad7b78be,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Sekretariat Badan Pengembangan Sumber Daya Manusia | Bagian Perencanaan,2,1,10300000,9700000
1d5a9d67-d10a-4f48-b9c6-53bf47097f97,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum dan Perumahan Rakyat Wilayah IV Bandung | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
1f057724-83bd-4c66-875b-e185704be221,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Wamena | Seksi Keterpaduan dan Pembangunan Infrastruktur Jalan,1,1,10300000,9700000
1fffd4af-6154-4e53-9765-1e4a6d7db47d,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Kalimantan V Tanjung Selor | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
2048c9fd-a69d-4ba5-9327-df4cbf458aeb,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Papua | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
20740117-5ea6-44d2-b9fb-f484a77c985b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Manajemen | Bidang Manajemen Sistem dan Pelaksanaan Pengembangan Kompetensi,2,1,10300000,9700000
21ae484e-7290-4b28-b6d1-650e7c7a5b99,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi II Gorontalo | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
2303b381-e28c-48e0-a7c3-dbaac17c8eb5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Barat | Seksi Pelaksana Wilayah I,1,1,10300000,9700000
256b9eba-2d1b-4b3b-add3-a3e3cb6f08f7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi I Manado | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
36d28a07-2b75-4784-b6db-b2cca16454e5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Citanduy | BIDANG KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
3b2b6255-780d-47d1-9f7d-37c41736ddf6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera V Padang | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
3d7266d3-c418-45d4-88fc-1032f6a0996a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Selatan,1,1,10300000,9700000
42562ddb-d2ac-48bb-abb5-d84ba924c1eb,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum dan Perumahan Rakyat Wilayah VI Surabaya | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
47c2e4ca-8c50-463f-aab0-f0aecba4c6ea,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Nusa Tenggara II Kupang | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
4b0ec074-93e0-4313-a28a-f208cbb07b78,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Bangka Belitung | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
4b6b0320-5a8e-410a-81ec-67e88ebc97fe,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Sumatera VIII Palembang | Bidang Keterpaduan Pembangunan Infrastruktur Sumber Daya Air,1,1,10300000,9700000
4bace3ec-118c-4f16-9aff-26364d0cd839,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Bali | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
4d5d25b0-db58-414a-931a-a4eff627e62a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sulawesi Utara | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
4e8162cf-8d63-451a-be6e-c59e89f25c1a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Teknik Sungai | SUBBAGIAN UMUM DAN TATA USAHA,1,1,10300000,9700000
4fb07d61-cca9-472e-b98e-17bbe1d2d3e0,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Maluku Utara,1,1,10300000,9700000
51ff5329-8744-4acd-aab7-c00e56af3033,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum dan Perumahan Rakyat Wilayah III Jakarta | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
53256978-ba22-49f9-8dad-0c9f6ca62fda,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kepulauan Riau | Seksi Pelaksana Wilayah I,1,1,10300000,9700000
560f61fb-7cd3-49ef-8659-5d4bb8b3cf1f,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Teknik Pantai | SUBBAGIAN UMUM DAN TATA USAHA,1,1,10300000,9700000
598c1a58-cb84-4721-87cf-1b61a8cc14ac,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Bina Teknik Permukiman dan Perumahan | Subbagian Tata Usaha,1,1,10300000,9700000
5bbf84ad-d3f6-4981-86e9-d95c89ea5163,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Maluku | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
6154ebcf-3f7e-4969-9373-7c7a9d702ae4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Utara,1,1,10300000,9700000
62adfe7e-3ca1-4b13-a204-938029c2b313,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Papua Barat | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
66a6b896-8d59-48d3-a22f-620e1a59ff7a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua | Seksi Pelaksana Wilayah I,1,1,10300000,9700000
6cbcb574-dd1b-49ac-b60e-ee8662f2571a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Air Minum | Subdirektorat Wilayah I,1,1,10300000,9700000
704edb3c-3a23-4e52-9652-897574b11626,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah D.I. Yogyakarta,1,1,10300000,9700000
717c86b8-fb03-43d0-b144-b35ef4883e07,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Nusa Tenggara I Mataram | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
72621dcc-2da6-46fa-a95c-69fc584a768c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua Barat | Subbagian Umum dan Tata Usaha,1,1,10300000,9700000
72b10269-ad1e-438f-9da2-c7419656cb6d,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Pemali Juana | BIDANG KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
73f1135f-82f9-4810-ac8e-3d761cfe0af1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Teknik Rawa | SUBBAGIAN UMUM DAN TATA USAHA,1,1,10300000,9700000
74a75a8a-9590-488b-82cb-c72c441bca0a,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Bali Penida | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,10300000,9700000
7629bfd0-d4cf-4013-a326-47ff4cd06261,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Bina Teknik Permukiman dan Perumahan | Subdirektorat Keandalan Bangunan Gedung,1,1,10300000,9700000
